row_index,true_abusive,prob_abusive,pred_abusive,true_Race,prob_Race,pred_Race,true_Religion,prob_Religion,pred_Religion,true_Gender,prob_Gender,pred_Gender,true_Sexual_Orientation,prob_Sexual_Orientation,pred_Sexual_Orientation,true_Miscellaneous,prob_Miscellaneous,pred_Miscellaneous
5765,1,0.331797119019102,0,1,0.05381152616413178,0,1,0.7066482573766714,1,0,0.1610530472387775,0,0,0.020581914280350583,0,1,0.10723040999495925,0
5766,0,0.3502599104923436,0,0,0.3890819112561501,0,1,0.877035177936494,1,0,0.2579442159085245,0,0,0.04851838585098596,0,0,0.26452739182118595,0
5767,1,0.7005883320383128,1,0,0.10402698235591062,0,0,0.029927215030471285,0,1,0.957169281300939,1,0,0.11248702214682238,0,0,0.3211386036036707,0
5768,1,0.805354880958507,1,1,0.9797572148912962,1,0,0.023681671144061014,0,1,0.5799840240940192,1,0,0.05247414711271544,0,0,0.2596025483756865,0
5769,1,0.3915475426381066,1,0,0.47756901190918216,1,0,0.2895954215457674,0,0,0.20739575095220605,0,0,0.04711869654891556,0,1,0.8339035794687042,1
5770,1,0.8430264102369901,1,1,0.700187030317512,1,1,0.4989677192022085,1,1,0.32507078255575783,0,0,0.13288943941139095,0,0,0.809764733254974,1
5771,1,0.9543821433729978,1,0,0.17692590794434565,0,1,0.9085835064363407,1,0,0.41189268681711594,0,1,0.9932813224326669,1,0,0.15605720021717395,0
5772,1,0.48655108170578537,1,0,0.021519874300716352,0,0,0.07210990933300772,0,0,0.24211545855924116,0,1,0.9746134553928731,1,0,0.20403929094916312,0
5773,1,0.7040868624653062,1,0,0.07469478244859229,0,0,0.4311043509560395,0,1,0.7065305746639993,1,1,0.8861748520899644,1,1,0.22629546624682795,0
5774,1,0.33234108506819887,0,0,0.22943282120669298,0,0,0.2742889646664997,0,0,0.10096558170725559,0,0,0.08359679034867894,0,1,0.6819394753552372,1
5775,0,0.5283341247960162,1,1,0.6060814649882909,1,0,0.08561580650281901,0,0,0.3375369870557832,0,0,0.04553410390130026,0,0,0.6350076548245377,1
5776,1,0.9398653656488789,1,1,0.9881975480563324,1,0,0.04641442827244643,0,0,0.16678819883538376,0,0,0.12098921398748655,0,0,0.24138510166818294,0
5777,1,0.23029988713130034,0,0,0.049135604440496715,0,0,0.24001245290641723,0,0,0.15761738704409314,0,0,0.04685991692107348,0,0,0.2436537613350772,0
5778,1,0.4752921635651397,1,1,0.21389980423008356,0,0,0.04590090052082292,0,1,0.16540108223447178,0,0,0.14013464590818356,0,0,0.6536267702909176,1
5779,1,0.31244602775619224,0,0,0.19002089950655748,0,0,0.10550896661649029,0,1,0.6032744814641686,1,0,0.22861616666766826,0,0,0.30379713354784454,0
5780,1,0.803829773581122,1,1,0.8816239448535391,1,1,0.9110434939919556,1,0,0.29100202071964837,0,0,0.059041086826330795,0,1,0.7283267092613122,1
5781,1,0.37543697637331497,1,1,0.8216258840573704,1,0,0.07137302532520556,0,1,0.8413230040510912,1,0,0.2132373089219936,0,1,0.1728226288560212,0
5782,0,0.11732095422238493,0,0,0.7826051191205372,1,0,0.034024481431783674,0,0,0.2298179725006275,0,0,0.07634061268041062,0,0,0.06659991664202312,0
5783,0,0.4762800014746021,1,1,0.38865112411014413,0,0,0.049785011447335575,0,0,0.28876876778805993,0,0,0.028133117338991306,0,1,0.7732851865247008,1
5784,0,0.12023892022643752,0,0,0.11692619123113611,0,0,0.07804904688670604,0,0,0.127575717709539,0,0,0.1131161956138567,0,0,0.17533458233079297,0
5785,1,0.8850998364724612,1,0,0.28449457048599025,0,1,0.8329093874169761,1,1,0.2700435236895954,0,1,0.6654784773799387,1,0,0.32520650199055123,0
5786,1,0.4292789590984182,1,1,0.3251534793866622,0,0,0.2861042017709293,0,0,0.26575089126418505,0,0,0.11649157234439622,0,0,0.25164683383204633,0
5787,0,0.26895878760124525,0,0,0.20360937387871825,0,0,0.025455549748530128,0,0,0.7086679894831116,1,0,0.061592256002137656,0,0,0.12124570070027775,0
5788,1,0.23788266326821322,0,0,0.10498884356460096,0,1,0.17118403737644458,0,0,0.1680351060322421,0,0,0.11296638146888988,0,0,0.07804018457684944,0
5789,1,0.4594206835635855,1,1,0.49929797059538783,1,0,0.301165838018378,0,0,0.13444713848868187,0,0,0.02970377216824173,0,1,0.44203149055278446,0
5790,1,0.4396997032143688,1,0,0.6268956949243449,1,1,0.895587337736331,1,0,0.28967312452659727,0,0,0.06188918149298375,0,0,0.17551735426598628,0
5791,1,0.3672141934093038,0,1,0.5174285848553295,1,0,0.02734552963719679,0,0,0.39360766771214073,0,0,0.05764920469672155,0,0,0.2099531935014326,0
5792,1,0.8812676152288861,1,0,0.40643137159248244,0,1,0.9138098537070799,1,0,0.44877881146425913,0,0,0.05603978941175061,0,0,0.5456808433011084,0
5793,1,0.9557032722302363,1,1,0.9934953796732949,1,1,0.7346240797685506,1,0,0.22974779111839827,0,0,0.13267727662816825,0,0,0.20660648284052022,0
5794,0,0.533867134709661,1,1,0.5573564607436018,1,0,0.17401642832268704,0,0,0.39812736856637126,0,0,0.08183153940144408,0,1,0.9595015574202416,1
5795,0,0.1903245822256922,0,0,0.06043047665173676,0,0,0.09207293278922352,0,0,0.08969148890580628,0,0,0.17373463429338612,0,0,0.6124350048589511,1
5796,0,0.49421090780052457,1,0,0.09965082599644114,0,0,0.3463315001226399,0,0,0.47080875501066144,0,1,0.8798753295259282,1,1,0.20406459706692484,0
5797,0,0.5453826850195274,1,0,0.3378559417882389,0,0,0.9015276218187117,1,0,0.4853710296443612,0,0,0.29186025025440715,0,0,0.38319837848353355,0
5798,1,0.33830694893505003,0,0,0.20042556425519295,0,1,0.10864244055493862,0,0,0.18406925628853713,0,0,0.08854022660990651,0,0,0.5007491626782793,0
5799,0,0.37560984364479344,1,0,0.6055392001415663,1,0,0.2528416244871497,0,0,0.20953658341251655,0,0,0.12709430715658718,0,0,0.12746840621450603,0
5800,1,0.6908035711623023,1,1,0.7812378567347745,1,0,0.10477327330024995,0,0,0.12429801067310428,0,0,0.07357534822945785,0,0,0.2983555915083257,0
5801,1,0.13591034167296331,0,0,0.08598790197374206,0,0,0.024428875997884774,0,0,0.2967670762215787,0,0,0.09007481430255541,0,0,0.318850404700398,0
5802,1,0.8157311842065861,1,0,0.34138722428538537,0,0,0.2115408026854441,0,0,0.20252272651818745,0,0,0.1951119874156694,0,1,0.5468171601724796,0
5803,1,0.44093162810432734,1,1,0.8577913645293948,1,0,0.2596875907371387,0,0,0.3245017200711314,0,0,0.041635771163045454,0,0,0.1367690801869538,0
5804,1,0.9455341062974437,1,1,0.9789239216271662,1,0,0.11519368579378224,0,0,0.1846986779047639,0,0,0.12724470111638458,0,0,0.44092678823375664,0
5805,1,0.6166321189216805,1,1,0.9458921659260462,1,0,0.12022744942738332,0,0,0.2835568643210429,0,0,0.045177099908108524,0,0,0.285709134735244,0
5806,0,0.4107116453687666,1,0,0.8746543938338279,1,0,0.25847885882910493,0,0,0.20810275259019465,0,0,0.1735347134300816,0,0,0.22618761852778874,0
5807,1,0.5690520864232008,1,1,0.6445773786137753,1,0,0.03727404217051797,0,1,0.9297288484673908,1,0,0.3586706110630774,0,0,0.3838327029167044,0
5808,1,0.7289618301413956,1,0,0.10417257875241973,0,1,0.994753821803149,1,0,0.161232514333643,0,0,0.11747221889999006,0,0,0.1340246224228989,0
5809,0,0.13657366605085883,0,0,0.39448807813755743,0,0,0.0637210415024085,0,0,0.0681607949452015,0,0,0.023620797272244164,0,0,0.2731921552652479,0
5810,0,0.47038367524393254,1,0,0.26550512978473345,0,0,0.15694598827660822,0,0,0.20809294600693679,0,0,0.050801808286183685,0,1,0.7492273079086833,1
5811,0,0.2697444518815795,0,0,0.7296219268564781,1,0,0.17353264606030147,0,1,0.5239486448324627,0,0,0.115472129755988,0,0,0.29974858848863156,0
5812,1,0.7122223017908085,1,0,0.5098285737986884,1,1,0.9415247409880985,1,0,0.30586459573691627,0,0,0.06165264647941027,0,0,0.20904739437945044,0
5813,1,0.913736546183747,1,1,0.9628818647435246,1,0,0.12837220194022228,0,0,0.36807268870312637,0,0,0.1281024317092692,0,0,0.3362015338337754,0
5814,1,0.6140288195424052,1,0,0.7941443041071811,1,0,0.01699986507900875,0,0,0.3758147673509707,0,0,0.03337290925397657,0,1,0.7289789742903539,1
5815,1,0.9672959993751133,1,1,0.9965551313300496,1,0,0.5365451648033922,1,0,0.407107607513795,0,0,0.16551966821657152,0,0,0.3378785844117358,0
5816,0,0.22464332807319126,0,0,0.05507953842893957,0,0,0.05770799549776034,0,0,0.12676891952231897,0,0,0.07353441368954361,0,1,0.1621009598383509,0
5817,1,0.4371787069795113,1,0,0.2632394894568961,0,1,0.53146748006656,1,0,0.22491182293345954,0,0,0.07364610225700376,0,1,0.193162559265136,0
5818,0,0.31227217268051194,0,0,0.23268842582296986,0,0,0.8832576076603692,1,0,0.4735704536736365,0,0,0.02253701139935825,0,0,0.754083875405379,1
5819,0,0.4618917746729922,1,0,0.41267105539535415,0,0,0.373341240042528,0,0,0.11649281241967638,0,0,0.16343728285564632,0,0,0.45015691941914077,0
5820,1,0.8445234391775569,1,0,0.6040798787654108,1,0,0.32104599819065516,0,0,0.3194388171167136,0,0,0.05690353045527631,0,0,0.23394169828509637,0
5821,1,0.6334584589267308,1,0,0.1318485194292399,0,0,0.08755753586993269,0,1,0.8419273595493701,1,0,0.47343517409254393,0,0,0.27682919160236696,0
5822,1,0.8162275710399497,1,1,0.9523088741098121,1,0,0.3612138642513806,0,0,0.21261780793146104,0,0,0.04494336387293118,0,0,0.641703005117133,1
5823,1,0.18413415104864594,0,0,0.31841536972015994,0,1,0.40480422736682264,0,0,0.12917087164558058,0,0,0.03776476042246707,0,1,0.36781762900467707,0
5824,0,0.6451611964818869,1,1,0.5749610071415795,1,1,0.9426430602866037,1,0,0.215698396087316,0,0,0.04170005078725781,0,0,0.549682361855133,0
5825,0,0.6622768231218417,1,0,0.09462604561434922,0,0,0.045504802516982544,0,0,0.35297510421707584,0,0,0.18472629403468252,0,0,0.6822840431821052,1
5826,1,0.6062517244754216,1,0,0.24331743180670562,0,0,0.3035168250292518,0,0,0.18353500440484347,0,0,0.027502367064424618,0,1,0.9493522567012173,1
5827,1,0.8615400156899583,1,1,0.395640413374329,0,1,0.9322733697189851,1,0,0.1768890350727339,0,0,0.045256268530518,0,0,0.12128934728280914,0
5828,1,0.9843630127815662,1,1,0.15746421496026092,0,1,0.9974638061867701,1,0,0.3045057292751421,0,0,0.036128263431091996,0,1,0.12256833645921279,0
5829,0,0.1808569525428935,0,0,0.10032475737084075,0,0,0.18614656289826548,0,0,0.7794263609652967,1,0,0.10407703095472844,0,0,0.21329213813558037,0
5830,0,0.20071414451756586,0,0,0.28953113058857266,0,0,0.07736621149887297,0,0,0.364792574820753,0,0,0.05320767931682023,0,0,0.8542408171402434,1
5831,0,0.40056027924438864,1,0,0.612851066300406,1,0,0.017984834740230975,0,0,0.8451199448759721,1,0,0.08443698426013603,0,0,0.1624931090186378,0
5832,0,0.2364882423709395,0,0,0.22224270763880713,0,0,0.2370512694177706,0,0,0.4703880430534176,0,0,0.04013710123656938,0,0,0.3685036197435528,0
5833,0,0.3944680531894534,1,0,0.5605413522070384,1,0,0.10911403679215409,0,0,0.34756273100855223,0,0,0.06076032855332926,0,0,0.6704570633903646,1
5834,0,0.5754568938340905,1,0,0.6874320725042057,1,0,0.10385532572982019,0,1,0.6885114572295311,1,0,0.03664392206936936,0,0,0.1309082122019384,0
5835,0,0.123278827102782,0,0,0.6868847998390716,1,0,0.028237395083682566,0,0,0.4858942181181744,0,0,0.024324164183403444,0,0,0.03282147380174994,0
5836,0,0.28684097132660136,0,0,0.2998567344432708,0,0,0.09380933582765012,0,0,0.20228782333549758,0,0,0.06244570266022426,0,0,0.39551917842792284,0
5837,0,0.6295799484836387,1,0,0.6405314580604703,1,0,0.8931020976890918,1,0,0.5954491531005154,1,0,0.09570219074572942,0,0,0.4377465057714284,0
5838,0,0.2511201253680812,0,0,0.4517467833787154,0,0,0.14404379355343352,0,0,0.3025391086871418,0,0,0.04315560001674113,0,0,0.46923146212655314,0
5839,0,0.39513332035246945,1,0,0.2354626765936662,0,1,0.8775921489387153,1,0,0.23535866759277665,0,0,0.21723159281787596,0,0,0.22098189627920842,0
5840,0,0.3041375468048714,0,0,0.11467403145796963,0,0,0.21761437081171475,0,0,0.44404492977992915,0,0,0.10694427137543053,0,0,0.1214857958107705,0
5841,1,0.8386281913862397,1,0,0.031635854277873465,0,0,0.02058337424335998,0,0,0.20257911360445202,0,1,0.9989234347288951,1,0,0.15002695141021413,0
5842,0,0.8724326512479622,1,0,0.23392575916834774,0,1,0.9901806728737166,1,0,0.2320895981839898,0,0,0.15410697147212424,0,0,0.2862201341668161,0
5843,1,0.7632986977752425,1,0,0.14136146835039715,0,0,0.19784663075570944,0,1,0.7535465355063156,1,1,0.9409236870727614,1,0,0.21406604863752615,0
5844,1,0.84089578401857,1,1,0.8769886459660363,1,0,0.16553962774700415,0,0,0.3337920288346547,0,0,0.4644508510255089,0,0,0.41445853210687045,0
5845,0,0.04543898552842159,0,0,0.44871165844767325,0,0,0.03084157667765488,0,0,0.2325043818325291,0,0,0.02589095867049486,0,0,0.060943645106568425,0
5846,0,0.23190612339138494,0,0,0.4975688357550187,1,0,0.05022020587951519,0,0,0.9255420685957216,1,0,0.028876843873331448,0,0,0.04210139284028657,0
5847,0,0.485519123804714,1,0,0.6542715666190138,1,0,0.11375473077541284,0,0,0.2725168256247277,0,0,0.12492620679670582,0,0,0.27876818956640825,0
5848,0,0.5913488131162593,1,0,0.1387980380116019,0,0,0.04644201223519823,0,0,0.7437838507117998,1,0,0.11099795623436512,0,0,0.3914630022021967,0
5849,0,0.05943522809860369,0,0,0.27684450847026376,0,0,0.04152543938932716,0,1,0.4537545583739458,0,0,0.07232584693337436,0,0,0.10525164552762116,0
5850,0,0.4805949774410405,1,0,0.19483302486246934,0,1,0.5412820082356555,1,0,0.5177302774370296,0,1,0.947635107172696,1,0,0.3200198373068123,0
5851,0,0.3419345394694569,0,0,0.4279720230914915,0,0,0.1528583162884027,0,1,0.08670324977506404,0,0,0.07875643332709653,0,0,0.3706267208308711,0
5852,1,0.48937082400969795,1,1,0.34059582621884676,0,1,0.9367397667645444,1,1,0.2567097916415779,0,0,0.06009762120205634,0,0,0.36229154314059003,0
5853,0,0.70595049206857,1,0,0.10257764016273965,0,1,0.9961773931880863,1,0,0.4053060425628518,0,0,0.04410386871855584,0,0,0.23480423471617998,0
5854,1,0.2616683640733105,0,1,0.8740530071960546,1,0,0.07838102518525991,0,0,0.24328012785799544,0,0,0.03635552666326451,0,0,0.19692429538325676,0
5855,0,0.08737074437936988,0,0,0.17997390306542999,0,0,0.1347077526220463,0,0,0.12842513672953484,0,0,0.01663110912822619,0,0,0.2706063795864149,0
5856,0,0.6350829622857831,1,0,0.41218397541081064,0,0,0.8210377554295452,1,0,0.42707324378645195,0,0,0.12304829639670177,0,0,0.20388343136369325,0
5857,1,0.93954539344641,1,0,0.23981241117145566,0,1,0.988939066346985,1,0,0.11019384323808903,0,0,0.016980726436295644,0,0,0.03286494918441293,0
5858,1,0.9657310046036404,1,1,0.9954182675590846,1,1,0.6265123590961228,1,1,0.17805437501671734,0,1,0.04404819070284845,0,1,0.37801962723004434,0
5859,0,0.25564647723784883,0,0,0.1838595995656756,0,0,0.12132304463867616,0,0,0.1462911221600349,0,0,0.018588994527770117,0,0,0.4313345853505566,0
5860,1,0.9316215129250134,1,1,0.9898936903628608,1,0,0.0659374802323772,0,0,0.26345119885462714,0,0,0.2998194969587791,0,0,0.33809742938784715,0
5861,1,0.8830256281130084,1,1,0.9817841838395963,1,1,0.09728957885744689,0,0,0.4769782584775605,0,0,0.15028345405186622,0,0,0.37059141229500225,0
5862,1,0.48900782894284067,1,1,0.6583544209136353,1,0,0.018734130210075122,0,1,0.7636173884835429,1,0,0.09846910048088126,0,0,0.23510959378025834,0
5863,0,0.2077483960560053,0,0,0.5370904674728613,1,0,0.2545577269386678,0,0,0.26921674857114036,0,0,0.10198882817133284,0,0,0.24029393570974625,0
5864,1,0.9344363777322025,1,1,0.9731743804498119,1,0,0.04147091179845137,0,0,0.4514662372271911,0,0,0.2243254146638695,0,1,0.2592385143149976,0
5865,1,0.8061322454202222,1,1,0.9195865322574912,1,1,0.7312235222417668,1,0,0.4762419905229346,0,0,0.10632353790427106,0,0,0.22494055077316125,0
5866,1,0.6802397917819509,1,1,0.43088499218965876,0,0,0.17316740613783835,0,1,0.4390798190927382,0,0,0.19491346949124863,0,0,0.29980735729209446,0
5867,1,0.3045847700499555,0,1,0.15844566911184876,0,1,0.7135791842462613,1,1,0.1948276744007701,0,0,0.08745467366886488,0,0,0.2186414172437734,0
5868,1,0.9911617916305671,1,1,0.9572105171890806,1,1,0.7370462499581699,1,1,0.4482399483150629,0,0,0.05738070698377711,0,0,0.24294637942045397,0
5869,1,0.47322688552922787,1,1,0.9399946896750478,1,0,0.044389412364041904,0,1,0.8056698591796756,1,0,0.0672543361514866,0,0,0.10419016276186242,0
5870,0,0.8630218498855451,1,1,0.9305204767831508,1,0,0.17877536242900788,0,0,0.3197189769522075,0,0,0.0627771075487124,0,0,0.15163073830774007,0
5871,0,0.6565462190004185,1,0,0.07957835498412873,0,0,0.46093901122831943,0,0,0.22396040557700325,0,1,0.138174859378174,0,0,0.14659109709868348,0
5872,0,0.17861806190475252,0,0,0.051560256363681306,0,0,0.01924362479749419,0,0,0.12910944954089684,0,0,0.045243206439230965,0,0,0.3705245670235441,0
5873,0,0.5721222826459043,1,0,0.087480457318327,0,0,0.685686153651824,1,0,0.19633358007477086,0,0,0.1631397051916834,0,0,0.09356972349931765,0
5874,0,0.07472830012546408,0,0,0.39565423279708994,0,0,0.02914169119657201,0,0,0.07640876683629905,0,0,0.013210170475282853,0,0,0.05401856101245661,0
5875,1,0.35094854334143405,0,0,0.0714552956433503,0,0,0.10169203643385519,0,1,0.8763599247554987,1,0,0.10304975143538013,0,0,0.2894307591180578,0
5876,1,0.5915245691909664,1,1,0.9021814323698334,1,0,0.1902308684824021,0,0,0.5180120595981884,0,0,0.05627407028274366,0,0,0.4346975004104727,0
5877,1,0.9781991307889154,1,1,0.9914415872142337,1,0,0.058633976552659166,0,0,0.056660674341445595,0,1,0.9831180519300244,1,0,0.13375872309212222,0
5878,0,0.374588694336441,1,0,0.2812503300480435,0,0,0.23311987604127,0,1,0.23921341699060608,0,1,0.8946430953687611,1,0,0.3056737548083527,0
5879,1,0.7332102630396137,1,0,0.0773312553093959,0,1,0.9314031256875404,1,0,0.13752854124439465,0,0,0.15064457950454366,0,0,0.17292910694618938,0
5880,0,0.5034793232881692,1,0,0.8725416668542629,1,0,0.17062589619076263,0,0,0.19949173626886327,0,0,0.050534680811839656,0,0,0.17380422925622577,0
5881,0,0.2810344018144948,0,0,0.11408569199218668,0,0,0.03442611414846566,0,0,0.37921860949766373,0,1,0.9368027753924196,1,0,0.15105417936661317,0
5882,0,0.1641335899109693,0,0,0.4334506080975837,0,0,0.09274334793433069,0,0,0.12653610673504945,0,0,0.03264568839108669,0,0,0.726946870283555,1
5883,1,0.20296383972180373,0,0,0.08474259649631372,0,0,0.08857787674178833,0,1,0.9264936722377431,1,0,0.06931335807213415,0,0,0.027832321727641194,0
5884,0,0.1475361889428575,0,1,0.2815595430567145,0,0,0.05178126631057367,0,0,0.24065028810292668,0,0,0.051436547765156306,0,0,0.45121618520188345,0
5885,1,0.7024415813950207,1,0,0.7000542772823327,1,1,0.9632565692979125,1,0,0.6827403740505593,1,1,0.3178587819643896,0,0,0.4986343496780105,0
5886,1,0.08348477909571826,0,0,0.042806596917308766,0,0,0.07373682465802896,0,0,0.3209124114639046,0,1,0.7949092796446408,1,0,0.15152041718790007,0
5887,1,0.9426535695234863,1,1,0.9727379503950876,1,0,0.1654478914292766,0,0,0.2677327812204956,0,0,0.49190029944032526,0,0,0.43626007794945443,0
5888,1,0.14565303135596525,0,1,0.7870493652542412,1,0,0.07703870588654686,0,0,0.19856152113058015,0,0,0.02225962162997205,0,0,0.5777107587386443,0
5889,1,0.8336261714344896,1,1,0.9501417551039683,1,0,0.11283853866402281,0,0,0.11413434333472684,0,0,0.016448969796224108,0,1,0.1403541059898679,0
5890,1,0.9206851293682572,1,0,0.19276004672898378,0,1,0.9819133501659771,1,0,0.41924965940440045,0,0,0.3853266227166272,0,0,0.2830902810199647,0
5891,0,0.27453489536742354,0,1,0.1873245340291308,0,1,0.9727594338211053,1,0,0.31919067852573985,0,0,0.029329646465155557,0,0,0.49806617537653763,0
5892,0,0.7698302896023678,1,0,0.19023012773396264,0,0,0.943012301358215,1,0,0.3101969259401559,0,0,0.21070625961802297,0,0,0.4211312000946138,0
5893,1,0.47360712267398636,1,1,0.6364678240156443,1,1,0.9555422518520219,1,0,0.29110150600498913,0,0,0.03723481620115424,0,0,0.24663191916486388,0
5894,1,0.2494219540033979,0,1,0.4941045635454969,1,1,0.30122407562313946,0,0,0.21518521851438369,0,1,0.412383050528917,0,0,0.11261764205474384,0
5895,0,0.347131945720382,0,1,0.4452440605849093,0,0,0.10406861784784248,0,1,0.42508727230424787,0,0,0.4966597622347048,0,0,0.40244249712307467,0
5896,1,0.9422540360679691,1,1,0.9783672794771258,1,0,0.1093617127712415,0,0,0.13967022291443335,0,0,0.11936506193340493,0,0,0.2989355395844956,0
5897,1,0.41614228270824666,1,1,0.3450651084283369,0,0,0.025949002275474402,0,0,0.3147181919415566,0,0,0.037909269827015465,0,0,0.4837186905648438,0
5898,1,0.2955461308576566,0,0,0.21113008313678375,0,1,0.8529495938824282,1,0,0.34273261053492166,0,0,0.12827369369594813,0,0,0.3568964980617345,0
5899,1,0.3387836366270565,0,1,0.4407416554629024,0,0,0.12271217430159916,0,0,0.48496888141905437,0,0,0.042155193520241156,0,0,0.42035123322032697,0
5900,0,0.41283137846160534,1,0,0.11503165595875794,0,0,0.7486062194456252,1,0,0.22172499608770874,0,0,0.21342532133252204,0,0,0.16856168225579354,0
5901,1,0.9781351025158144,1,1,0.9937047000633668,1,0,0.3413010783298145,0,0,0.441417582650794,0,0,0.1755154876156989,0,0,0.2599338510192945,0
5902,0,0.31188674386560267,0,0,0.16431190520978328,0,0,0.1356376811283931,0,0,0.4194904030265069,0,0,0.9781471558957054,1,0,0.22567683678143471,0
5903,1,0.6147229770472238,1,1,0.7136047939574749,1,0,0.28939204802911395,0,0,0.1924599118673058,0,0,0.19541423271096361,0,0,0.41524927732136135,0
5904,0,0.48574904222610604,1,0,0.770877521141931,1,0,0.1239321125381583,0,0,0.08188805704798358,0,0,0.021928252851268672,0,0,0.17853274170533226,0
5905,0,0.201186544903519,0,0,0.10662882040352258,0,0,0.024143159399087757,0,0,0.13156151231651653,0,0,0.017573224220926775,0,0,0.2538360654879674,0
5906,0,0.27758498701960527,0,0,0.5549369918752413,1,0,0.0930903716963186,0,0,0.1241322885365264,0,0,0.2158182730810717,0,0,0.5151106535269114,0
5907,1,0.9736182245074883,1,0,0.1855579894830313,0,1,0.9957181705160864,1,1,0.3662579004105827,0,0,0.42382372955213776,0,0,0.23314177386190035,0
5908,1,0.7197332483648962,1,0,0.4429040290374272,0,1,0.960803787359214,1,0,0.14770322241551778,0,0,0.23357329255185563,0,0,0.3632777531660384,0
5909,1,0.4283431602140538,1,0,0.7434612628840739,1,0,0.045569765470922084,0,0,0.46328929288811105,0,0,0.06542679624805377,0,1,0.6480320499497396,1
5910,0,0.16805690745376672,0,0,0.6215814842524052,1,0,0.07792804899376968,0,1,0.3369902018962799,0,0,0.13278115917716196,0,0,0.1227961728907213,0
5911,0,0.24946536391435986,0,0,0.32779053209625425,0,0,0.07257232006523184,0,0,0.21839751261414306,0,0,0.14900329764458223,0,0,0.17878138156707762,0
5912,0,0.46178104985922813,1,1,0.48272206745014007,1,0,0.3431816159043196,0,1,0.8361150582841228,1,0,0.04278500071703842,0,0,0.15793029633814834,0
5913,0,0.15101323350816134,0,0,0.022130183387823587,0,0,0.036305240345030625,0,0,0.3146090438433807,0,1,0.8711303014992254,1,0,0.09766260822273012,0
5914,1,0.9774671258002999,1,1,0.9942143128000127,1,0,0.12164462109112845,0,1,0.9419751134867274,1,0,0.24113924441741125,0,0,0.3018302307207781,0
5915,0,0.1866849142002191,0,0,0.14183885134398352,0,0,0.09320745853651362,0,0,0.21523861062078936,0,0,0.13525734363847136,0,0,0.11869118617357607,0
5916,0,0.5640114899263204,1,0,0.786281886967872,1,0,0.12247960441450892,0,0,0.23366237792277297,0,0,0.029362802694064376,0,0,0.9081324961908998,1
5917,1,0.07109466860584422,0,0,0.03170797133226919,0,0,0.027436460180676643,0,0,0.20008744017646654,0,0,0.04342895623615174,0,1,0.8040944107958282,1
5918,1,0.303908205117298,0,0,0.2270994080179444,0,1,0.9681833352983135,1,0,0.1586898649740316,0,0,0.044137107265125756,0,0,0.2916906687483256,0
5919,1,0.9073895679864834,1,0,0.0775110619002488,0,0,0.03907074859404052,0,0,0.20640025585538202,0,1,0.9983875134424157,1,0,0.21021037305322263,0
5920,1,0.7313804285969578,1,0,0.12522751352821693,0,1,0.9256470574689776,1,0,0.12169180226907579,0,0,0.20971786028763517,0,0,0.26956815628877573,0
5921,1,0.4868636790689813,1,0,0.3331784712555767,0,0,0.08051943443224886,0,1,0.6758110725738034,1,0,0.12736581594641663,0,0,0.34999947840510937,0
5922,0,0.5494870766443767,1,0,0.18426881321173966,0,0,0.431901118848972,0,0,0.28494802401662866,0,0,0.020612660245120967,0,0,0.1816774094573693,0
5923,0,0.5432658191261777,1,0,0.46133626767599917,1,0,0.1765247307683218,0,0,0.1904385707107298,0,0,0.22111056578726007,0,0,0.79519512682561,1
5924,0,0.7659412942238595,1,0,0.0662750793849128,0,0,0.06504512004520292,0,0,0.15026683838386576,0,0,0.9807039810134469,1,0,0.08480302237067132,0
5925,1,0.9618644134595269,1,1,0.9835115422179239,1,1,0.8098195129779227,1,1,0.5068684343186711,0,0,0.032578932425767565,0,0,0.20075553518970796,0
5926,1,0.5305840124281976,1,0,0.1674016520607724,0,0,0.057524523221667685,0,1,0.9255098233711249,1,0,0.1855780202821074,0,1,0.2665026406024369,0
5927,1,0.6238389847434165,1,0,0.12327884208312552,0,0,0.09846236079896865,0,0,0.36168494768827436,0,1,0.9492270634627431,1,0,0.25263255151231007,0
5928,1,0.33489543353607515,0,0,0.16211985105382443,0,0,0.07979613910721862,0,1,0.18800613456351858,0,1,0.7906411728832399,1,0,0.10709051280555994,0
5929,1,0.4402087285196866,1,1,0.46664320727652503,1,0,0.9551124513366593,1,0,0.24608430934522119,0,0,0.08736306091919357,0,0,0.46172393567216224,0
5930,0,0.1579949717256571,0,0,0.2298690450615275,0,0,0.028734999967583413,0,0,0.09020736209888398,0,0,0.053903771387870836,0,0,0.15409055509108455,0
5931,0,0.15975920115747974,0,0,0.0941563111628579,0,1,0.3504676986948886,0,0,0.502033262857372,0,0,0.11232961599533478,0,0,0.21460422025081125,0
5932,1,0.9413589957877174,1,0,0.046422866021670145,0,1,0.9769360360417764,1,0,0.26168064919444795,0,0,0.38924527355545374,0,1,0.2567915170048135,0
5933,1,0.7540868494640415,1,1,0.7613394957814361,1,0,0.2255211081228154,0,0,0.39428362399627864,0,0,0.1292454084174223,0,0,0.3071612836231952,0
5934,1,0.8189281816957508,1,0,0.40635002419446603,0,1,0.800397050235143,1,0,0.14363197574856287,0,0,0.2052804430768176,0,0,0.5122360901089835,0
5935,1,0.9082780928399221,1,0,0.1127839036963053,0,1,0.9689144043224351,1,0,0.28055727946620573,0,0,0.2211842486029534,0,0,0.08239269155985296,0
